contentID,contentURL,content,ups,downs,interactions_bal,cmts,authorID,authorName,authorContentCount,authorUpCount,money,createdTime,importTime,createdYearMonthDay,content_mod,KEYWORDS_TF_IDF
1842759667,https://bihu.com/shortcontent/1842759667,"这项目方真的太会玩儿了！👍 👍 👍 
JF上方不仅没有套牢盘
而且只要冲上去就减产
被迫拉盘又被迫稳稳的
项目方和资方的今天都销毁了
筹码全在用户手里了，一片蓝海啊 ​​​",159,4,155,0,1651076095,币友_1651076095,38,11539,0.29,2021-10-12 18:07:06.000000,2021-10-12 18:38:43.373271,20211012,"这 项目 方 真的 太 会 玩儿 了 ！ 👍   👍   👍   
 JF 上方 不仅 没有 套牢 盘 
 而且 只要 冲上去 就 减产 
 被迫 拉盘 又 被迫 稳稳 的 
 项目 方 和 资方 的 今天 都 销毁 了 
 筹码 全在 用户 手里 了 ， 一片 蓝海 啊   ​ ​ ​",被迫/JF/拉盘/全在/资方/蓝海/稳稳/冲上去/项目/玩儿/销毁/套牢/减产/筹码/用户/上方/手里/真的/一片/只要
1751848746,https://bihu.com/shortcontent/1751848746,目前市场呈现远期价格高于即期价格的 contango 趋势。目前未平仓量已接近9月初，且攀升速度不亚于5月初，需谨防衍生品市场可能发生的多头挤兑现象。另外，多头未平仓量的快速上升也体现在期权市场，从9月最低点开始已经攀升了36亿美元，涨幅64%，已超过9月初水平。,220,6,214,0,1570775807,吴说,2518,1184819,0.0,2021-10-12 18:05:47.000000,2021-10-12 18:38:43.373271,20211012,目前 市场 呈现 远期 价格 高于 即期 价格 的   contango   趋势 。 目前 未 平仓 量 已 接近 9 月初 ， 且 攀升 速度 不亚于 5 月初 ， 需 谨防 衍生品 市场 可能 发生 的 多头 挤兑 现象 。 另外 ， 多头 未 平仓 量 的 快速 上升 也 体现 在 期权 市场 ， 从 9 月 最低点 开始 已经 攀升 了 36 亿美元 ， 涨幅 64% ， 已 超过 9 月初 水平 。,月初/平仓/多头/攀升/contango/36/64%/挤兑/即期/市场/谨防/价格/不亚于/期权/远期/最低点/衍生品/目前/呈现/体现
1384539751,https://bihu.com/shortcontent/1384539751,#TikTok首个NFT系列作品拍卖# 国内抖音也会同步出NFT系列作品吗？抖粉们很是期待呦！,202,4,198,1,305351,逆鳞,902,337915,3.81,2021-10-12 18:05:24.000000,2021-10-12 18:38:43.373271,20211012,# TikTok 首个 NFT 系列 作品 拍卖 #   国内 抖音 也 会 同步 出 NFT 系列 作品 吗 ？ 抖 粉们 很 是 期待 呦 ！,NFT/系列/TikTok/抖音/粉们/作品/首个/拍卖/同步/期待/国内
1993657790,https://bihu.com/shortcontent/1993657790,"哪里有什么老天的眷顾，所谓的幸运和成功都源于你自身的努力和付出。
请记住，你现在多走的每一步都在拉开着你和别人的差距。
要做，就做生活的强者。
币友们，稳住我们能赢！！",185,4,181,0,1970915819,八步婉儿,57,3066,5.81,2021-10-12 18:04:35.000000,2021-10-12 18:38:43.373271,20211012,"哪里 有 什么 老天 的 眷顾 ， 所谓 的 幸运 和 成功 都 源于 你 自身 的 努力 和 付出 。 
 请 记住 ， 你 现在 多 走 的 每 一步 都 在 拉开 着 你 和 别人 的 差距 。 
 要 做 ， 就 做 生活 的 强者 。 
 币友们 ， 稳住 我们 能 赢 ！ ！",币友们/眷顾/强者/稳住/老天/幸运/记住/拉开/源于/付出/差距/一步/努力/自身/所谓/哪里/别人/成功/生活/现在
1546472219,https://bihu.com/shortcontent/1546472219,(比特币大饼-btc）行情波动如此之快完全按照我的思路轨迹在走。所以我一不小心又吹看一波牛b。哈哈哈哈。之前btc/eth布局多单完美预判，btc达到第一目标收割400多点，以太坊也达到第一目标收割30多个点，恭喜跟上的币友。（以太坊姨太-eth）#行情分析# #以太坊2.0# #比特币#,176,4,172,0,1187519579,区块链爽锅,47,24481,0.05,2021-10-12 17:58:33.000000,2021-10-12 18:38:43.373271,20211012,( 比特 币 大饼 - btc ） 行情 波动 如此 之快 完全 按照 我 的 思路 轨迹 在 走 。 所以 我 一不小心 又 吹 看 一波 牛 b 。 哈哈哈哈 。 之前 btc / eth 布局 多单 完美 预判 ， btc 达到 第一 目标 收割 400 多点 ， 以太 坊 也 达到 第一 目标 收割 30 多个 点 ， 恭喜 跟上 的 币友 。 （ 以太 坊 姨太 - eth ） # 行情 分析 #   # 以太 坊 2.0 #   # 比特 币 #,btc/以太/eth/比特/收割/之快/多单/预判/400/30/币友/2.0/大饼/姨太/目标/行情/第一/一不小心/哈哈哈哈/恭喜
1786908487,https://bihu.com/shortcontent/1786908487,有些项目太坏了，利好他不跌，利空他也不跌，只要我一买他就开始跌😭,175,7,168,0,46540,redone,27,84680,5.26,2021-10-12 17:57:23.000000,2021-10-12 18:38:43.373271,20211012,有些 项目 太坏 了 ， 利好 他 不 跌 ， 利空 他 也 不 跌 ， 只要 我 一买 他 就 开始 跌 😭,太坏/一买/利空/利好/只要/项目/有些/开始
1950868833,https://bihu.com/shortcontent/1950868833,这币乎还能顶多久呀,153,4,149,0,1793547677,时势,31,26482,4.71,2021-10-12 17:58:47.000000,2021-10-12 18:38:43.373271,20211012,这币乎 还 能 顶 多久 呀,这币乎/多久
1681186426,https://bihu.com/shortcontent/1681186426,"Filecoin网络将于10月15日进行第二次减产
Filfox浏览器数据显示，Filecoin网络当前区块高度为1190595，全网有效算力为12.299EiB，总质押量约为11777亿枚FIL活跃矿工数为3384个，每区块奖励为23.6149FIL，近24小时产出335814枚FIL24小时平均挖矿收益为0.0262FIL/TiB，目前FIL流通量为182238417。当前销毁28173510枚FIL。
注:根据Filecoin官方释放规则，Filecoin将于2021年10月15日迎来第二次减产，SAFT一年期全部线性释放完
毕，10月15日FIL12到期后，每天流通到市场的FIL将减",181,3,178,0,1725276287,马里奥小黄,23,14424,5.58,2021-10-12 17:56:05.000000,2021-10-12 18:38:43.373271,20211012,"Filecoin 网络 将 于 10 月 15 日 进行 第二次 减产 
 Filfox 浏览器 数据 显示 ， Filecoin 网络 当前 区块 高度 为 1190595 ， 全网 有效 算力 为 12.299 EiB ， 总 质押 量 约 为 11777 亿枚 FIL 活跃 矿工 数为 3384 个 ， 每 区块 奖励 为 23.6149 FIL ， 近 24 小时 产出 335814 枚 FIL24 小时 平均 挖矿 收益 为 0.0262 FIL / TiB ， 目前 FIL 流通量 为 182238417 。 当前 销毁 28173510 枚 FIL 。 
 注 : 根据 Filecoin 官方 释放 规则 ， Filecoin 将 于 2021 年 10 月 15 日 迎来 第二次 减产 ， SAFT 一年期 全部 线性 释放 完 
 毕 ， 10 月 15 日 FIL12 到期 后 ， 每天 流通 到 市场 的 FIL 将 减",FIL/Filecoin/10/15/区块/减产/释放/第二次/网络/挖矿/Filfox/1190595/算力/12.299/EiB/11777/亿枚/数为/3384/23.6149
1604488058,https://bihu.com/shortcontent/1604488058,"谨以此诗纪念长津湖战役的志愿军冰雕英魂
 
老兵最后的眼泪
作者丨丹青慕侠
 
战火与冰雪的痛
在岁月的眸子里
布满了悲伤震撼的一幕
呼啸刺耳的子弹
撕裂开生死离别的黑夜
盖马高原上的离别
是无情冰雪的生死
 
是冰，是雪
是生，是死
冰雕的悲壮
凛然的英魂
时时从老兵
沧桑，刚毅，浑浊，伤感的泪水中
缓缓地流出
或许，那是他最后的眼泪",204,5,199,0,1604263490,道缘,33,8970,1.99,2021-10-12 17:51:04.000000,2021-10-12 18:38:43.373271,20211012,"谨 以此 诗 纪念 长津湖 战役 的 志愿军 冰雕 英魂 
   
 老兵 最后 的 眼泪 
 作者 丨 丹青 慕侠 
   
 战火 与 冰雪 的 痛 
 在 岁月 的 眸子 里 
 布满 了 悲伤 震撼 的 一幕 
 呼啸 刺耳 的 子弹 
 撕裂 开 生死离别 的 黑夜 
 盖马 高原 上 的 离别 
 是 无情 冰雪 的 生死 
   
 是 冰 ， 是 雪 
 是 生 ， 是 死 
 冰雕 的 悲壮 
 凛然 的 英魂 
 时时 从 老兵 
 沧桑 ， 刚毅 ， 浑浊 ， 伤感 的 泪水 中 
 缓缓 地 流出 
 或许 ， 那 是 他 最后 的 眼泪",冰雕/英魂/老兵/冰雪/眼泪/生死离别/长津湖/慕侠/盖马/丹青/凛然/眸子/沧桑/最后/撕裂/浑浊/刺耳/离别/悲壮/战火
1754080480,https://bihu.com/shortcontent/1754080480,BMU  NFT第三期算力产品即将上市 ​​​,196,7,189,0,1589422053,liuxing,9,17696,5.94,2021-10-12 17:50:49.000000,2021-10-12 18:38:43.373271,20211012,BMU     NFT 第三期 算力 产品 即将 上市   ​ ​ ​,BMU/NFT/算力/第三期/即将/上市/产品
1126458750,https://bihu.com/shortcontent/1126458750,AVAX Gala luna Sol和dot现在是不错的入场机会，现在的报价分别是：53u 0.84u 37.4u 143u 33.7u。 收藏住！ ​​​,189,4,185,0,1651076095,币友_1651076095,38,11539,0.85,2021-10-12 17:50:32.000000,2021-10-12 18:38:43.373271,20211012,AVAX   Gala   luna   Sol 和 dot 现在 是 不错 的 入场 机会 ， 现在 的 报价 分别 是 ： 53u   0.84 u   37.4 u   143u   33.7 u 。   收藏 住 ！   ​ ​ ​,AVAX/Gala/luna/Sol/dot/53u/0.84/37.4/143u/33.7/入场/现在/收藏/报价/不错/机会/分别
1325083803,https://bihu.com/shortcontent/1325083803,"一级市场有什么好处呢？

每个币没有上交易所之前称之为一级市场，当一个币准备要上交易所之前都会经历几道顺序。

种子轮：早期轮以个人或机构为主提供初始团队搭建资金

私募轮：以机构为主待定投资/机构投资额度大价格优惠

公募轮：以个人为主普通用户投资额度小

一级市场一般种子价位是比较低的，但是很多币友都找不到这方面的渠道去参与一级市场项目。相对于二级市场来说，参与一级市场机会更大，拿到的价也比二级市场的要低很多，有的朋友甚至上线的交易所的那一刻就已经翻倍很多倍，甚至几十几百倍.",222,4,218,0,1583980010,币友_1583980010,9,1697,2.18,2021-10-12 17:45:33.000000,2021-10-12 18:38:43.373271,20211012,"一级 市场 有 什么 好处 呢 ？ 
 
 每个 币 没有 上 交易所 之前 称之为 一级 市场 ， 当 一个 币 准备 要 上 交易所 之前 都 会 经历 几道 顺序 。 
 
 种子 轮 ： 早期 轮以 个人 或 机构 为主 提供 初始 团队 搭建 资金 
 
 私募 轮 ： 以 机构 为主 待定 投资 / 机构 投资 额度 大 价格 优惠 
 
 公募 轮 ： 以 个人 为主 普通用户 投资 额度 小 
 
 一级 市场 一般 种子 价位 是 比较 低 的 ， 但是 很多 币友 都 找 不到 这方面 的 渠道 去 参与 一级 市场 项目 。 相对 于 二级 市场 来说 ， 参与 一级 市场 机会 更大 ， 拿到 的 价 也 比 二级 市场 的 要 低 很多 ， 有 的 朋友 甚至 上线 的 交易所 的 那一刻 就 已经 翻倍 很多 倍 ， 甚至 几十几百 倍 .",一级/市场/交易所/为主/很多/机构/种子/额度/几十几百/二级/轮以/公募/币友/投资/普通用户/个人/参与/待定/之前/甚至
1803225224,https://bihu.com/shortcontent/1803225224,"币圈一级市场是什么？

一级市场又称初级市场，是新发行的币种从发行者向投资者出售的市场。简单来说一级市场就是每一个币种在未上交易所之前由发行者向投资者公募私募的阶段。也就是币圈常说的一级项目私募币。
没有通过交易所交易的叫一级市场，也可以叫暗盘，在交易所交易的叫二级市场，两者都是供给关系，一方供不应求，另一方也会跟随其后",199,3,196,0,1583980010,币友_1583980010,9,1697,0.14,2021-10-12 17:45:15.000000,2021-10-12 18:38:43.373271,20211012,"币圈 一级 市场 是 什么 ？ 
 
 一级 市场 又称 初级 市场 ， 是 新 发行 的 币种 从 发行者 向 投资者 出售 的 市场 。 简单 来说 一级 市场 就是 每 一个 币种 在 未 上 交易所 之前 由 发行者 向 投资者 公募 私募 的 阶段 。 也 就是 币圈常 说 的 一级 项目 私募 币 。 
 没有 通过 交易所 交易 的 叫 一级 市场 ， 也 可以 叫 暗盘 ， 在 交易所 交易 的 叫 二级 市场 ， 两者 都 是 供给 关系 ， 一方 供不应求 ， 另一方 也 会 跟随 其后",一级/市场/发行者/币种/交易所/私募/币圈/公募/币圈常/暗盘/交易/投资者/另一方/供不应求/初级/就是/一方/跟随/其后/两者
1018000238,https://bihu.com/shortcontent/1018000238,律动 BlockBeats 消息，天眼查 App 显示，近日，《盗墓笔记》作者南派三叔（徐磊）任法人代表的杭州量子泛娱影视文化传媒股份有限公司申请注册「盗笔元宇宙」「南派元宇宙」等多项商标，国际分类涉及教育娱乐、通讯服务、科学仪器等，目前商标状态均为申请中。,231,4,227,0,1387912934,早安少年组,4,4861,7.24,2021-10-12 17:42:02.000000,2021-10-12 18:38:43.373271,20211012,律动   BlockBeats   消息 ， 天眼 查   App   显示 ， 近日 ， 《 盗墓 笔记 》 作者 南派 三叔 （ 徐磊 ） 任 法人代表 的 杭州 量子 泛娱 影视文化 传媒 股份 有限公司 申请 注册 「 盗 笔元 宇宙 」 「 南派 元 宇宙 」 等 多项 商标 ， 国际 分类 涉及 教育 娱乐 、 通讯 服务 、 科学仪器 等 ， 目前 商标 状态 均 为 申请 中 。,南派/商标/宇宙/申请/BlockBeats/App/三叔/徐磊/泛娱/笔元/律动/科学仪器/影视文化/天眼/法人代表/量子/笔记/盗墓/传媒/多项
1409506408,https://bihu.com/shortcontent/1409506408,卖币倒计时－60天。,170,3,167,0,1253671614,珺,501,102262,5.16,2021-10-12 17:46:00.000000,2021-10-12 18:38:43.373271,20211012,卖币 倒计时 － 60 天 。,卖币/60/倒计时
